state_abbr,state_fips,state_name,region,division,year,is_forecast_year,fatal_shootings,population,log_population,population_growth_1yr,fatal_shootings_per_1m,year_index,post_2020,unarmed_share,gun_share,vehicle_share,mental_illness_share,body_camera_share,male_share,median_age,multi_agency_share,avg_agency_count,unique_agencies,race_W_share,race_B_share,race_H_share,race_A_share,race_N_share,race_O_share,threat_shoot_share,threat_threat_share,threat_point_share,threat_attack_share,threat_move_share,threat_flee_share,threat_undetermined_share,flee_not_fleeing_share,flee_car_share,flee_foot_share,flee_other_share,agency_type_local_police_share,agency_type_sheriff_share,agency_type_state_police_share,agency_type_federal_share,agency_type_local_other_share,agency_type_state_other_share,agency_type_other_share,fatal_shootings_lag1,fatal_shootings_lag2,fatal_shootings_lag3,fatal_rate_per_1m_lag1,fatal_rate_per_1m_lag2,fatal_rate_per_1m_lag3,fatal_shootings_roll3_avg,fatal_shootings_roll3_sd,fatal_rate_per_1m_roll3_avg,fatal_rate_per_1m_roll3_sd,fatal_count_lag1_delta,fatal_rate_lag1_delta,prev_national_rate_per_1m,prev_national_rate_expected_count,unarmed_share_lag1,unarmed_share_roll3_avg,gun_share_lag1,gun_share_roll3_avg,vehicle_share_lag1,vehicle_share_roll3_avg,mental_illness_share_lag1,mental_illness_share_roll3_avg,body_camera_share_lag1,body_camera_share_roll3_avg,male_share_lag1,male_share_roll3_avg,median_age_lag1,median_age_roll3_avg,multi_agency_share_lag1,multi_agency_share_roll3_avg,avg_agency_count_lag1,avg_agency_count_roll3_avg,unique_agencies_lag1,unique_agencies_roll3_avg,race_W_share_lag1,race_W_share_roll3_avg,race_B_share_lag1,race_B_share_roll3_avg,race_H_share_lag1,race_H_share_roll3_avg,race_A_share_lag1,race_A_share_roll3_avg,race_N_share_lag1,race_N_share_roll3_avg,race_O_share_lag1,race_O_share_roll3_avg,threat_shoot_share_lag1,threat_shoot_share_roll3_avg,threat_threat_share_lag1,threat_threat_share_roll3_avg,threat_point_share_lag1,threat_point_share_roll3_avg,threat_attack_share_lag1,threat_attack_share_roll3_avg,threat_move_share_lag1,threat_move_share_roll3_avg,threat_flee_share_lag1,threat_flee_share_roll3_avg,threat_undetermined_share_lag1,threat_undetermined_share_roll3_avg,flee_not_fleeing_share_lag1,flee_not_fleeing_share_roll3_avg,flee_car_share_lag1,flee_car_share_roll3_avg,flee_foot_share_lag1,flee_foot_share_roll3_avg,flee_other_share_lag1,flee_other_share_roll3_avg,agency_type_local_police_share_lag1,agency_type_local_police_share_roll3_avg,agency_type_sheriff_share_lag1,agency_type_sheriff_share_roll3_avg,agency_type_state_police_share_lag1,agency_type_state_police_share_roll3_avg,agency_type_federal_share_lag1,agency_type_federal_share_roll3_avg,agency_type_local_other_share_lag1,agency_type_local_other_share_roll3_avg,agency_type_state_other_share_lag1,agency_type_state_other_share_roll3_avg,agency_type_other_share_lag1,agency_type_other_share_roll3_avg,region_Midwest,region_Northeast,region_South,region_West,division_East_North_Central,division_East_South_Central,division_Middle_Atlantic,division_Mountain,division_New_England,division_Pacific,division_South_Atlantic,division_West_North_Central,division_West_South_Central
IL,17,Illinois,Midwest,East North Central,2023,False,25,12633389,16.351854,0.001888,1.978883,8,1,0.0,0.52,0.0,0.2,0.44,0.96,30.0,0.0,1.0,19,0.36,0.4,0.08,0.0,0.0,0.0,0.16,0.44,0.08,0.24,0.0,0.0,0.04,0.0,0.08,0.28,0.0,0.76,0.16,0.08,0.0,0.0,0.0,0.0,24.0,28.0,13.0,1.903315,2.204142,1.015994,21.666667,6.342099,1.707817,0.504373,-4.0,-0.300827,3.284467,41.493955,0.0,0.037546,0.791667,0.671398,0.0,0.011905,0.125,0.114927,0.208333,0.243437,0.958333,0.974206,38.0,30.5,0.041667,0.051435,1.041667,1.051435,22.0,17.666667,0.333333,0.330891,0.333333,0.44536,0.0,0.100733,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375916,0.291667,0.269383,0.25,0.194139,0.041667,0.061508,0.0,0.061355,0.0,0.011905,0.041667,0.025794,0.0,0.0,0.083333,0.077228,0.083333,0.215507,0.0,0.061355,0.72,0.754778,0.16,0.158424,0.08,0.026667,0.0,0.046798,0.04,0.013333,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
IL,17,Illinois,Midwest,East North Central,2024,False,23,12703033,16.357351,0.005513,1.810591,9,1,0.086957,0.608696,0.0,0.173913,0.217391,0.956522,37.0,0.130435,1.173913,23,0.347826,0.391304,0.086957,0.0,0.0,0.0,0.347826,0.086957,0.086957,0.130435,0.0,0.0,0.26087,0.0,0.173913,0.043478,0.0,0.62963,0.259259,0.037037,0.074074,0.0,0.0,0.0,25.0,24.0,28.0,1.978883,1.903315,2.204142,25.666667,1.699673,2.02878,0.12778,1.0,0.075568,3.456518,43.908266,0.0,0.011905,0.52,0.639603,0.0,0.011905,0.2,0.155952,0.44,0.28754,0.96,0.960873,30.0,31.833333,0.0,0.025794,1.0,1.025794,19.0,21.0,0.36,0.373968,0.4,0.399206,0.08,0.050476,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.249762,0.44,0.339127,0.08,0.169524,0.24,0.141508,0.0,0.035714,0.0,0.011905,0.04,0.039127,0.0,0.0,0.08,0.078254,0.28,0.180635,0.0,0.035714,0.76,0.746207,0.16,0.164138,0.08,0.053333,0.0,0.022989,0.0,0.013333,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
IL,17,Illinois,Midwest,East North Central,2025,True,,12719141,16.358619,0.001268,0.0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,24.0,1.810591,1.978883,1.903315,24.0,0.816497,1.897597,0.068824,-2.0,-0.168292,3.455844,43.955364,0.086957,0.028986,0.608696,0.640121,0.0,0.0,0.173913,0.166304,0.217391,0.288575,0.956522,0.958285,37.0,35.0,0.130435,0.057367,1.173913,1.07186,23.0,21.333333,0.347826,0.347053,0.391304,0.374879,0.086957,0.055652,0.0,0.0,0.0,0.0,0.0,0.0,0.347826,0.294275,0.086957,0.272874,0.086957,0.138986,0.130435,0.137367,0.0,0.0,0.0,0.0,0.26087,0.114179,0.0,0.0,0.173913,0.112415,0.043478,0.135604,0.0,0.0,0.62963,0.70321,0.259259,0.193086,0.037037,0.065679,0.074074,0.024691,0.0,0.013333,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
IN,18,Indiana,Midwest,East North Central,2015,False,19,6608422,15.703855,0.0,2.875119,0,0,0.157895,0.526316,0.0,0.315789,0.052632,0.947368,34.0,0.210526,1.263158,15,0.578947,0.315789,0.052632,0.0,0.0,0.0,0.263158,0.105263,0.421053,0.210526,0.0,0.0,0.0,0.0,0.105263,0.105263,0.0,0.666667,0.166667,0.125,0.041667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
IN,18,Indiana,Midwest,East North Central,2016,False,14,6634304,15.707764,0.003917,2.110244,1,0,0.071429,0.357143,0.0,0.142857,0.357143,1.0,36.0,0.142857,1.142857,10,0.571429,0.285714,0.071429,0.0,0.0,0.0,0.214286,0.428571,0.142857,0.142857,0.071429,0.0,0.0,0.0,0.214286,0.142857,0.0,0.75,0.125,0.125,0.0,0.0,0.0,0.0,19.0,0.0,0.0,2.875119,0.0,0.0,19.0,0.0,2.875119,0.0,19.0,2.875119,3.103215,20.587675,0.157895,0.157895,0.526316,0.526316,0.0,0.0,0.315789,0.315789,0.052632,0.052632,0.947368,0.947368,34.0,34.0,0.210526,0.210526,1.263158,1.263158,15.0,15.0,0.578947,0.578947,0.315789,0.315789,0.052632,0.052632,0.0,0.0,0.0,0.0,0.0,0.0,0.263158,0.263158,0.105263,0.105263,0.421053,0.421053,0.210526,0.210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105263,0.105263,0.105263,0.105263,0.0,0.0,0.666667,0.666667,0.166667,0.166667,0.125,0.125,0.041667,0.041667,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
IN,18,Indiana,Midwest,East North Central,2017,False,19,6658078,15.711341,0.003583,2.853676,2,0,0.052632,0.736842,0.0,0.263158,0.052632,1.0,35.0,0.157895,1.210526,21,0.578947,0.368421,0.052632,0.0,0.0,0.0,0.421053,0.157895,0.210526,0.105263,0.052632,0.052632,0.0,0.0,0.421053,0.105263,0.052632,0.608696,0.347826,0.043478,0.0,0.0,0.0,0.0,14.0,19.0,0.0,2.110244,2.875119,0.0,16.5,2.5,2.492682,0.382438,-5.0,-0.764875,2.96958,19.771694,0.071429,0.114662,0.357143,0.441729,0.0,0.0,0.142857,0.229323,0.357143,0.204887,1.0,0.973684,36.0,35.0,0.142857,0.176692,1.142857,1.203008,10.0,12.5,0.571429,0.575188,0.285714,0.300752,0.071429,0.06203,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.238722,0.428571,0.266917,0.142857,0.281955,0.142857,0.176692,0.071429,0.035714,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.159774,0.142857,0.12406,0.0,0.0,0.75,0.708333,0.125,0.145833,0.125,0.125,0.0,0.020833,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
IN,18,Indiana,Midwest,East North Central,2018,False,18,6695497,15.716946,0.00562,2.688374,3,0,0.0,0.666667,0.0,0.277778,0.111111,0.944444,39.0,0.055556,1.055556,14,0.666667,0.277778,0.055556,0.0,0.0,0.0,0.333333,0.277778,0.277778,0.055556,0.055556,0.0,0.0,0.0,0.111111,0.055556,0.0,0.578947,0.210526,0.157895,0.052632,0.0,0.0,0.0,19.0,14.0,19.0,2.853676,2.110244,2.875119,17.333333,2.357023,2.613013,0.355619,5.0,0.743432,3.027827,20.272807,0.052632,0.093985,0.736842,0.5401,0.0,0.0,0.263158,0.240602,0.052632,0.154135,1.0,0.982456,35.0,35.0,0.157895,0.170426,1.210526,1.205514,21.0,15.333333,0.578947,0.576441,0.368421,0.323308,0.052632,0.058897,0.0,0.0,0.0,0.0,0.0,0.0,0.421053,0.299499,0.157895,0.230576,0.210526,0.258145,0.105263,0.152882,0.052632,0.041353,0.052632,0.017544,0.0,0.0,0.0,0.0,0.421053,0.246867,0.105263,0.117794,0.052632,0.017544,0.608696,0.675121,0.347826,0.213164,0.043478,0.097826,0.0,0.013889,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
IN,18,Indiana,Midwest,East North Central,2019,False,16,6732219,15.722415,0.005485,2.376631,4,0,0.0,0.6875,0.0,0.4375,0.1875,1.0,45.5,0.125,1.1875,18,0.8125,0.1875,0.0,0.0,0.0,0.0,0.25,0.1875,0.375,0.125,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.578947,0.368421,0.052632,0.0,0.0,0.0,0.0,18.0,19.0,14.0,2.688374,2.853676,2.110244,17.0,2.160247,2.550765,0.318722,-1.0,-0.165302,3.036541,20.442659,0.0,0.041353,0.666667,0.586884,0.0,0.0,0.277778,0.227931,0.111111,0.173629,0.944444,0.981481,39.0,36.666667,0.055556,0.118769,1.055556,1.136313,14.0,15.0,0.666667,0.605681,0.277778,0.310638,0.055556,0.059872,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.322891,0.277778,0.288081,0.277778,0.210387,0.055556,0.101225,0.055556,0.059872,0.0,0.017544,0.0,0.0,0.0,0.0,0.111111,0.248816,0.055556,0.101225,0.0,0.017544,0.578947,0.645881,0.210526,0.227784,0.157895,0.108791,0.052632,0.017544,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
IN,18,Indiana,Midwest,East North Central,2020,False,25,6790290,15.731004,0.008626,3.681728,5,0,0.0,0.8,0.08,0.16,0.2,1.0,33.0,0.08,1.08,22,0.6,0.28,0.04,0.0,0.0,0.0,0.6,0.2,0.12,0.04,0.04,0.0,0.0,0.0,0.28,0.16,0.04,0.518519,0.407407,0.074074,0.0,0.0,0.0,0.0,16.0,18.0,19.0,2.376631,2.688374,2.853676,17.666667,1.247219,2.63956,0.197788,-2.0,-0.311743,3.02523,20.542188,0.0,0.017544,0.6875,0.697003,0.0,0.0,0.4375,0.326145,0.1875,0.117081,1.0,0.981481,45.5,39.833333,0.125,0.112817,1.1875,1.151194,18.0,17.666667,0.8125,0.686038,0.1875,0.2779,0.0,0.036062,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.334795,0.1875,0.207724,0.375,0.287768,0.125,0.095273,0.0,0.036062,0.0,0.017544,0.0625,0.020833,0.0,0.0,0.0,0.177388,0.0625,0.07444,0.0,0.017544,0.578947,0.588863,0.368421,0.308924,0.052632,0.084668,0.0,0.017544,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
IN,18,Indiana,Midwest,East North Central,2021,False,21,6814223,15.734523,0.003525,3.081789,6,1,0.0,0.714286,0.142857,0.190476,0.238095,0.904762,33.5,0.047619,1.047619,17,0.714286,0.238095,0.0,0.0,0.0,0.0,0.285714,0.238095,0.285714,0.142857,0.0,0.0,0.047619,0.0,0.285714,0.095238,0.095238,0.590909,0.318182,0.090909,0.0,0.0,0.0,0.0,25.0,16.0,18.0,3.681728,2.376631,2.688374,19.666667,3.858612,2.915578,0.556498,9.0,1.305097,3.079214,20.982452,0.0,0.0,0.8,0.718056,0.08,0.026667,0.16,0.291759,0.2,0.166204,1.0,0.981481,33.0,39.166667,0.08,0.086852,1.08,1.107685,22.0,18.0,0.6,0.693056,0.28,0.248426,0.04,0.031852,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.394444,0.2,0.221759,0.12,0.257593,0.04,0.073519,0.04,0.031852,0.0,0.0,0.0,0.020833,0.0,0.0,0.28,0.13037,0.16,0.092685,0.04,0.013333,0.518519,0.558804,0.407407,0.328785,0.074074,0.094867,0.0,0.017544,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
IN,18,Indiana,Midwest,East North Central,2022,False,17,6841491,15.738516,0.004002,2.484838,7,1,0.0,0.588235,0.117647,0.352941,0.411765,0.941176,36.5,0.058824,1.058824,17,0.764706,0.117647,0.0,0.058824,0.0,0.0,0.235294,0.352941,0.117647,0.294118,0.0,0.0,0.0,0.0,0.117647,0.058824,0.058824,0.944444,0.0,0.055556,0.0,0.0,0.0,0.0,21.0,25.0,16.0,3.081789,3.681728,2.376631,20.666667,3.681787,3.046716,0.53338,-4.0,-0.599939,3.161697,21.63072,0.0,0.0,0.714286,0.733929,0.142857,0.074286,0.190476,0.262659,0.238095,0.208532,0.904762,0.968254,33.5,37.333333,0.047619,0.084206,1.047619,1.10504,17.0,19.0,0.714286,0.708929,0.238095,0.235198,0.0,0.013333,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.378571,0.238095,0.208532,0.285714,0.260238,0.142857,0.102619,0.0,0.013333,0.0,0.0,0.047619,0.036706,0.0,0.0,0.285714,0.188571,0.095238,0.105913,0.095238,0.045079,0.590909,0.562792,0.318182,0.36467,0.090909,0.072538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
IN,18,Indiana,Midwest,East North Central,2023,False,33,6881373,15.744329,0.005829,4.795555,8,1,0.0,0.727273,0.030303,0.181818,0.545455,0.939394,37.0,0.212121,1.212121,27,0.454545,0.424242,0.0,0.0,0.0,0.0,0.333333,0.363636,0.121212,0.060606,0.0,0.030303,0.060606,0.0,0.151515,0.212121,0.060606,0.725,0.2,0.05,0.025,0.0,0.0,0.0,17.0,21.0,25.0,2.484838,3.081789,3.681728,21.0,3.265986,3.082785,0.488629,-4.0,-0.596951,3.284467,22.601646,0.0,0.0,0.588235,0.70084,0.117647,0.113501,0.352941,0.234472,0.411765,0.283287,0.941176,0.948646,36.5,34.333333,0.058824,0.062148,1.058824,1.062148,17.0,18.666667,0.764706,0.692997,0.117647,0.211914,0.0,0.013333,0.058824,0.019608,0.0,0.0,0.0,0.0,0.235294,0.373669,0.352941,0.263679,0.117647,0.174454,0.294118,0.158992,0.0,0.013333,0.0,0.0,0.0,0.015873,0.0,0.0,0.117647,0.227787,0.058824,0.104687,0.058824,0.064687,0.944444,0.684624,0.0,0.241863,0.055556,0.073513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
IN,18,Indiana,Midwest,East North Central,2024,False,32,6934754,15.752056,0.007757,4.614439,9,1,0.0,0.65625,0.0,0.125,0.46875,0.90625,37.0,0.125,1.125,21,0.3125,0.46875,0.0625,0.03125,0.0,0.0,0.25,0.09375,0.21875,0.15625,0.125,0.03125,0.125,0.0,0.125,0.15625,0.03125,0.777778,0.194444,0.027778,0.0,0.0,0.0,0.0,33.0,17.0,21.0,4.795555,2.484838,3.081789,23.666667,6.798693,3.454061,0.979385,16.0,2.310716,3.456518,23.970104,0.0,0.0,0.727273,0.676598,0.030303,0.096936,0.181818,0.241745,0.545455,0.398438,0.939394,0.928444,37.0,35.666667,0.212121,0.106188,1.212121,1.106188,27.0,20.333333,0.454545,0.644512,0.424242,0.259995,0.0,0.0,0.0,0.019608,0.0,0.0,0.0,0.0,0.333333,0.284781,0.363636,0.318224,0.121212,0.174858,0.060606,0.16586,0.0,0.0,0.030303,0.010101,0.060606,0.036075,0.0,0.0,0.151515,0.184959,0.212121,0.122061,0.060606,0.071556,0.725,0.753451,0.2,0.172727,0.05,0.065488,0.025,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
IN,18,Indiana,Midwest,East North Central,2025,True,,6973333,15.757604,0.005563,0.0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,33.0,17.0,4.614439,4.795555,2.484838,27.333333,7.318166,3.964944,1.049201,-1.0,-0.181116,3.455844,24.098749,0.0,0.0,0.65625,0.657253,0.0,0.049317,0.125,0.21992,0.46875,0.475323,0.90625,0.92894,37.0,36.833333,0.125,0.131982,1.125,1.131982,21.0,21.666667,0.3125,0.510584,0.46875,0.33688,0.0625,0.020833,0.03125,0.030025,0.0,0.0,0.0,0.0,0.25,0.272876,0.09375,0.270109,0.21875,0.152536,0.15625,0.170325,0.125,0.041667,0.03125,0.020518,0.125,0.061869,0.0,0.0,0.125,0.131387,0.15625,0.142398,0.03125,0.050227,0.777778,0.815741,0.194444,0.131481,0.027778,0.044444,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
KS,20,Kansas,Midwest,West North Central,2015,False,9,2909011,14.883324,0.0,3.093835,0,0,0.111111,0.666667,0.0,0.0,0.0,0.888889,30.0,0.222222,1.222222,10,0.777778,0.0,0.222222,0.0,0.0,0.0,0.444444,0.0,0.222222,0.222222,0.111111,0.0,0.0,0.0,0.333333,0.0,0.111111,0.636364,0.090909,0.090909,0.090909,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
KS,20,Kansas,Midwest,West North Central,2016,False,10,2910844,14.883954,0.00063,3.43543,1,0,0.2,0.5,0.0,0.3,0.2,1.0,41.5,0.1,1.2,12,0.9,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.3,0.0,0.1,0.1,0.0,0.3,0.0,0.0,0.416667,0.5,0.0,0.083333,0.0,0.0,0.0,9.0,0.0,0.0,3.093835,0.0,0.0,9.0,0.0,3.093835,0.0,9.0,3.093835,3.103215,9.032976,0.111111,0.111111,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.888889,0.888889,30.0,30.0,0.222222,0.222222,1.222222,1.222222,10.0,10.0,0.777778,0.777778,0.0,0.0,0.222222,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,0.444444,0.444444,0.0,0.0,0.222222,0.222222,0.222222,0.222222,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.111111,0.111111,0.636364,0.636364,0.090909,0.090909,0.090909,0.090909,0.090909,0.090909,0.0,0.0,0.090909,0.090909,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
KS,20,Kansas,Midwest,West North Central,2017,False,12,2908718,14.883223,-0.00073,4.125529,2,0,0.083333,0.583333,0.0,0.416667,0.166667,0.916667,28.5,0.083333,1.083333,9,0.5,0.166667,0.25,0.0,0.083333,0.0,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.083333,0.0,0.166667,0.083333,0.0,0.923077,0.076923,0.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,3.43543,3.093835,0.0,9.5,0.5,3.264632,0.170797,1.0,0.341595,2.96958,8.63767,0.2,0.155556,0.5,0.583333,0.0,0.0,0.3,0.15,0.2,0.1,1.0,0.944444,41.5,35.75,0.1,0.161111,1.2,1.211111,12.0,11.0,0.9,0.838889,0.1,0.05,0.0,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.322222,0.1,0.05,0.2,0.211111,0.3,0.261111,0.0,0.055556,0.1,0.05,0.1,0.05,0.0,0.0,0.3,0.316667,0.0,0.0,0.0,0.055556,0.416667,0.526515,0.5,0.295455,0.0,0.045455,0.083333,0.087121,0.0,0.0,0.0,0.045455,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
KS,20,Kansas,Midwest,West North Central,2018,False,7,2911359,14.884131,0.000908,2.404375,3,0,0.0,0.714286,0.142857,0.285714,0.0,1.0,35.0,0.142857,1.428571,8,0.285714,0.428571,0.285714,0.0,0.0,0.0,0.571429,0.142857,0.0,0.142857,0.142857,0.0,0.0,0.0,0.142857,0.0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,12.0,10.0,9.0,4.125529,3.43543,3.093835,10.333333,1.247219,3.551598,0.429123,2.0,0.690099,3.027827,8.815091,0.083333,0.131481,0.583333,0.583333,0.0,0.0,0.416667,0.238889,0.166667,0.122222,0.916667,0.935185,28.5,33.333333,0.083333,0.135185,1.083333,1.168519,9.0,10.333333,0.5,0.725926,0.166667,0.088889,0.25,0.157407,0.0,0.0,0.083333,0.027778,0.0,0.0,0.166667,0.27037,0.333333,0.144444,0.166667,0.196296,0.166667,0.22963,0.0,0.037037,0.0,0.033333,0.083333,0.061111,0.0,0.0,0.166667,0.266667,0.083333,0.027778,0.0,0.037037,0.923077,0.658702,0.076923,0.222611,0.0,0.030303,0.0,0.058081,0.0,0.0,0.0,0.030303,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
KS,20,Kansas,Midwest,West North Central,2019,False,9,2913314,14.884802,0.000672,3.089265,4,0,0.0,0.666667,0.222222,0.222222,0.0,0.888889,51.0,0.111111,1.111111,5,0.888889,0.111111,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.222222,0.111111,0.0,0.0,0.0,0.222222,0.111111,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,7.0,12.0,10.0,2.404375,4.125529,3.43543,9.666667,2.054805,3.321778,0.707239,-5.0,-1.721153,3.036541,8.846397,0.0,0.094444,0.714286,0.599206,0.142857,0.047619,0.285714,0.334127,0.0,0.122222,1.0,0.972222,35.0,35.0,0.142857,0.10873,1.428571,1.237302,8.0,9.666667,0.285714,0.561905,0.428571,0.231746,0.285714,0.178571,0.0,0.0,0.0,0.027778,0.0,0.0,0.571429,0.312698,0.142857,0.192063,0.0,0.122222,0.142857,0.203175,0.142857,0.047619,0.0,0.033333,0.0,0.061111,0.0,0.0,0.142857,0.203175,0.0,0.027778,0.0,0.0,0.8,0.713248,0.1,0.225641,0.1,0.033333,0.0,0.027778,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
KS,20,Kansas,Midwest,West North Central,2020,False,7,2938274,14.893333,0.008568,2.382351,5,0,0.0,0.714286,0.285714,0.142857,0.142857,1.0,37.0,0.0,1.0,4,0.714286,0.0,0.285714,0.0,0.0,0.0,0.714286,0.0,0.0,0.142857,0.0,0.142857,0.0,0.0,0.714286,0.142857,0.0,0.571429,0.0,0.428571,0.0,0.0,0.0,0.0,9.0,7.0,12.0,3.089265,2.404375,4.125529,9.333333,2.054805,3.20639,0.707522,2.0,0.68489,3.02523,8.888954,0.0,0.027778,0.666667,0.654762,0.222222,0.121693,0.222222,0.308201,0.0,0.055556,0.888889,0.935185,51.0,38.166667,0.111111,0.112434,1.111111,1.207672,5.0,7.333333,0.888889,0.558201,0.111111,0.23545,0.0,0.178571,0.0,0.0,0.0,0.027778,0.0,0.0,0.333333,0.357143,0.0,0.15873,0.333333,0.166667,0.222222,0.177249,0.111111,0.084656,0.0,0.0,0.0,0.027778,0.0,0.0,0.222222,0.177249,0.111111,0.064815,0.0,0.0,0.6,0.774359,0.4,0.192308,0.0,0.033333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
