agency_id,agency_name,agency_type,agency_state_abbr,agency_state_fips,agency_state_name,ori_codes,ori_code_count,agency_total_shootings_original
493,North Las Vegas Police Department,local_police,NV,32,Nevada,NV00202,1,16
1696,North Little Rock Police Department,local_police,AR,05,Arkansas,AR06003,1,6
2092,North Manchester Police Department,local_police,IN,18,Indiana,IN08501,1,1
19677,North Miami Beach Police Department,local_police,FL,12,Florida,FL01310,1,1
2884,North Miami Police Department,local_police,FL,12,Florida,FL01318,1,1
3362,North Middleton Township Police Department,local_police,PA,42,Pennsylvania,PA02115,1,1
19686,North Ogden Police Department,local_police,UT,49,Utah,UT02905,1,1
19687,North Olmsted Police Department,local_police,OH,39,Ohio,OH01834,1,1
19771,Northport Police Department,local_police,AL,01,Alabama,AL06302,1,1
559,North Port Police Department,local_police,FL,12,Florida,FL05803,1,2
19702,North Ridgeville Police Department,local_police,OH,39,Ohio,OH04707,1,1
1589,North Riverside Police Department,local_police,IL,17,Illinois,IL01678,1,1
1502,North Royalton Police Department,local_police,OH,39,Ohio,OH01836,1,1
1091,North Slope Borough Police Department,local_police,AK,02,Alaska,AK00118,1,2
28855,North Texas Sheriff’s Criminal Interdiction Unit,missing,TX,48,Texas,,0,1
19718,North Vernon Police,local_police,IN,18,Indiana,IN04001,1,1
19794,Northwest Lancaster County Regional Police Department,local_police,PA,42,Pennsylvania,PA03626,1,1
19805,Northwood Police Department,local_police,NH,33,New Hampshire,NH00852,1,1
979,Northwood Police Department,local_police,OH,39,Ohio,OH08718,1,1
1923,Norwich Police Department,local_police,CT,09,Connecticut,CT00104,1,1
1751,Nye County Sheriff's Office,sheriff,NV,32,Nevada,NV01200,1,7
3216,Oak Creek Police Department,local_police,WI,55,Wisconsin,WI04110,1,1
3405,Oak Forest Police Department,local_police,IL,17,Illinois,IL01679,1,1
19894,Oak Hill Police Department,local_police,WV,54,West Virginia,WV01005,1,1
728,Oakland County Sheriff's Office,sheriff,MI,26,Michigan,MI63163,1,6
558,Oakland Police Department,local_police,CA,06,California,CA00109,1,10
2993,Oakland Police Department,local_police,TN,47,Tennessee,TN02405,1,1
3549,Oakley Police Department,local_police,CA,06,California,CA00734,1,1
1993,Oak Park Police Department,local_police,MI,26,Michigan,MI63628,1,1
2601,Oakridge Police Department,local_police,OR,41,Oregon,OR02005,1,1
2310,Oak Ridge Police Department,local_police,TN,47,Tennessee,TN00103,1,2
1610,Ocala Police Department,local_police,FL,12,Florida,FL04201,1,2
1078,Ocean County Regional SWAT Team,local_other,NJ,34,New Jersey,NJ01500,1,1
2336,Ocean County Sheriff's Office,sheriff,NJ,34,New Jersey,NJ01500,1,1
1890,Oceanside Police Department,local_police,CA,06,California,CA03710,1,1
2905,Oconee County Sheriff's Office,sheriff,GA,13,Georgia,GA10800,1,1
2810,Oconto County Sheriff's Office,sheriff,WI,55,Wisconsin,WI04300,1,2
20004,Odenville Police Department,local_police,AL,01,Alabama,AL05805,1,1
1162,Odessa Police Department,local_police,TX,48,Texas,TX06802,1,6
2382,O'Fallon Police Department,local_police,MO,29,Missouri,MO09201,1,4
1115,Ogden Police Department,local_police,UT,49,Utah,UT02901,1,14
1713,Oglala Tribe Department of Public Safety,other,SD,46,South Dakota,SD05600,1,1
20090,Ohio County Sheriff's Office,sheriff,KY,21,Kentucky,KY09200,1,1
3421,Ohio Investigative Unit,state_other,OH,39,Ohio,OH02547,1,1
942,Ohio State Highway Patrol,state_police,OH,39,Ohio,OHOHP00,1,13
1543,Ohio State University Police Department,local_other,OH,39,Ohio,OH02527;OH05109,2,1
807,Okaloosa County Sheriff's Department,sheriff,FL,12,Florida,FL04600,1,7
2750,Okanogan County Sheriff's Office,sheriff,WA,53,Washington,WA02400,1,1
1514,Okfuskee County Sheriff's Deputy,sheriff,OK,40,Oklahoma,OK05400,1,1
23,Oklahoma City Police Department,local_police,OK,40,Oklahoma,OK05506,1,45
995,Oklahoma Department of Wildlife Conservation,state_other,OK,40,Oklahoma,,0,1
101,Oklahoma Highway Patrol,state_police,OK,40,Oklahoma,OKOHP00,1,25
1073,Okmulgee County Sheriff's Office,sheriff,OK,40,Oklahoma,OK05600,1,3
2138,Okmulgee Police Department,local_police,OK,40,Oklahoma,OK05602,1,1
1538,Olathe Police Department,local_police,KS,20,Kansas,KS04605,1,4
293,Old Bridge Police Department,local_police,NJ,34,New Jersey,NJ01209,1,3
847,Old Saybrook Police Department,local_police,CT,09,Connecticut,CT00106,1,1
2347,Old Town Police Department,local_police,ME,23,Maine,ME01005,1,1
20662,Olive Branch Police Department,local_police,MS,28,Mississippi,MS01702,1,1
3175,Olivia Police Department,local_police,MN,27,Minnesota,MN06503,1,1
3540,Olympia Police Department,local_police,WA,53,Washington,WA03401,1,1
158,Omaha Police Department,local_police,NE,31,Nebraska,NB02802,1,18
2751,Omak Police Department,local_police,WA,53,Washington,WA02403,1,1
47,Onalaska Police Department,local_police,TX,48,Texas,TX18708,1,1
2459,Oneida County Sheriff's Department,sheriff,NY,36,New York,NY03200,1,1
20706,Oneida County Sheriff's Office,sheriff,WI,55,Wisconsin,WI04400,1,1
1758,Oneida Police Department,local_police,TN,47,Tennessee,TN07601,1,1
20715,Oneonta Police Department,local_police,AL,01,Alabama,AL00801,1,1
3081,Oneonta Police Department,local_police,NY,36,New York,NY03801,1,1
3056,Onondaga County Sheriff's Office,sheriff,NY,36,New York,NY03300,1,4
2583,Onslow County Sheriff's Department,sheriff,NC,37,North Carolina,NC06700,1,3
20724,Ontario County Sheriff's Office,sheriff,NY,36,New York,NY03400,1,1
735,Ontario Police Department,local_police,CA,06,California,CA03607,1,10
3190,Ontario Police Department,local_police,OH,39,Ohio,OH07002,1,1
3011,Ontario Police Department,local_police,OR,41,Oregon,OR02302,1,1
927,Opa Locka Police Department,local_police,FL,12,Florida,FL01312,1,1
894,Opelika Police Department,local_police,AL,01,Alabama,AL04302,1,4
667,Opp Police Department,local_police,AL,01,Alabama,AL02302,1,2
2510,Orangeburg County Sheriff's Office,sheriff,SC,45,South Carolina,SC03800,1,1
1553,Orange City Police Department,local_police,FL,12,Florida,FL06410,1,1
474,Orange County Sheriff's Department,sheriff,CA,06,California,CA03000,1,12
326,Orange County Sheriff's Office,sheriff,FL,12,Florida,FL04800,1,19
1662,Orange County Sheriff's Office,sheriff,NC,37,North Carolina,NC06800,1,2
20752,Orange County Sheriff's Office,sheriff,TX,48,Texas,TX18100,1,2
2654,Orange Police Department,local_police,CA,06,California,CA03015,1,2
2708,Orange Police Department,local_police,NJ,34,New Jersey,NJ00717,1,1
20776,Orchard Park Town Police Department,local_police,NY,36,New York,NY01460,1,1
1266,Oregon City Police Department,local_police,OR,41,Oregon,OR00307,1,1
980,Oregon (Ohio) Police Department,local_police,OH,39,Ohio,OH04802,1,1
524,Oregon State Police,state_police,OR,41,Oregon,OR001SP;OR002SP;OR003SP;OR004SP;OR005SP;OR006SP;OR007SP;OR008SP;OR009SP;OR010SP;OR011SP;OR012SP;OR013SP;OR014SP;OR015SP;OR016SP;OR017SP;OR018SP;OR019SP;OR020SP;OR021SP;OR022SP;OR023SP;OR024SP;OR025SP;OR026SP;OR027SP;OR028SP;OR029SP;OR030SP;OR031SP;OR032SP;OR033SP;OR034SP;OR035SP;OR036SP;OROSP10,37,31
2861,Orem Police Department,local_police,UT,49,Utah,UT02503,1,3
3504,Organized Crime Drug Enforcement Task Force,federal,TX,48,Texas,,0,1
482,Orlando Police Department,local_police,FL,12,Florida,FL04804,1,21
89,Orleans County Sheriff's Department,sheriff,NY,36,New York,NY03600,1,1
2777,Ormond Beach Police Department,local_police,FL,12,Florida,FL06404,1,1
2942,Oro Valley Police Department,local_police,AZ,04,Arizona,AZ01007,1,1
1748,Osceola County Sheriff's Department,sheriff,FL,12,Florida,FL04900,1,4
20869,Osceola Police Department,local_police,AR,05,Arkansas,AR04702,1,1
1821,Oshkosh Police Department,local_police,WI,55,Wisconsin,WI07103,1,2
466,Oswego County Sheriff's Department,sheriff,NY,36,New York,NY03700,1,1
20900,Otero County Sheriff's Office,sheriff,NM,35,New Mexico,NM01900,1,1
20901,Othello Police Department,local_police,WA,53,Washington,WA00101,1,1
2518,Otsego County Sheriff's Department,sheriff,MI,26,Michigan,MI69169,1,1
1536,Ottawa County Sheriff's Department,sheriff,MI,26,Michigan,MI70170,1,3
1604,Ottawa County Sheriff's Department,sheriff,OK,40,Oklahoma,OK05800,1,1
3443,Otter Tail County Sheriff's Office,sheriff,MN,27,Minnesota,MN05600,1,1
1348,Ouachita Parish Sheriff's Department,sheriff,LA,22,Louisiana,LA03700,1,5
20930,Outagamie County Sheriff's Office,sheriff,WI,55,Wisconsin,WI04500,1,1
2042,Overland Park Police Department,local_police,KS,20,Kansas,KS04606,1,3
1931,Overton County Sheriff's Department,sheriff,TN,47,Tennessee,TN06700,1,2
2115,Owasso Police Department,local_police,OK,40,Oklahoma,OK07210,1,2
1938,Owen County Sheriff's Office,sheriff,IN,18,Indiana,IN06000,1,1
612,Owensboro Police Department,local_police,KY,21,Kentucky,KY03001,1,3
1693,Owsley County Sheriff's Department,sheriff,KY,21,Kentucky,KY09500,1,1
1822,Owyhee County Sheriff's Department,sheriff,ID,16,Idaho,ID03700,1,2
20956,Oxford County Sheriff's Office,sheriff,ME,23,Maine,ME00900,1,1
1631,Oxford Police Department,local_police,AL,01,Alabama,AL01105,1,2
2982,Oxford Police Department,local_police,MS,28,Mississippi,MS03601,1,2
15,Oxnard Police Department,local_police,CA,06,California,CA05604,1,4
2655,Ozark Police Department,local_police,AL,01,Alabama,AL02601,1,1
2019,Ozark Police Department,local_police,AR,05,Arkansas,AR02401,1,1
3580,Ozark Police Department,local_police,MO,29,Missouri,MO02203,1,2
20980,Ozaukee County Sheriff's Office,sheriff,WI,55,Wisconsin,WI04600,1,1
20987,Pacifica Police Department,local_police,CA,06,California,CA04111,1,1
3050,Page County Sheriff's Office,sheriff,VA,51,Virginia,VA06900,1,1
1898,Palatka Police Department,local_police,FL,12,Florida,FL05401,1,2
530,Palestine Police Department,local_police,TX,48,Texas,TX00101,1,1
206,Palm Bay Police Department,local_police,FL,12,Florida,FL00512,1,9
842,Palm Beach County Sheriff's Department,sheriff,FL,12,Florida,FL05000,1,11
869,Palm Beach Gardens Police Department,local_police,FL,12,Florida,FL05026,1,1
3209,Palmer Police Department,local_police,AK,02,Alaska,AK00117,1,1
1893,Palmetto Police Department,local_police,FL,12,Florida,FL04106,1,2
1512,Palm Springs Police Department,local_police,CA,06,California,CA03311,1,1
3459,Palmyra Police Department,local_police,IN,18,Indiana,IL05912,1,1
998,Palo Alto Police Department,local_police,CA,06,California,CA04312,1,1
3196,Pamlico County Sheriff's Office,sheriff,NC,37,North Carolina,NC06900,1,1
21056,Pampa Police Department,local_police,TX,48,Texas,TX09002,1,1
1690,Panama City Beach Police Department,local_police,FL,12,Florida,FL00306,1,2
264,Panama City Police Department,local_police,FL,12,Florida,FL00301,1,1
2627,Panorama Village Police Department,local_police,TX,48,Texas,TX17011,1,1
2232,Panora Police Department,local_police,IA,19,Iowa,IA03903,1,1
21070,Pantego Police Department,local_police,TX,48,Texas,TX22031,1,1
982,Paradise Police Department,local_police,CA,06,California,CA00405,1,1
3015,Paradise Valley Police Department,local_police,AZ,04,Arizona,AZ00719,1,1
3603,Paragould Police Department,local_police,AR,05,Arkansas,AR02801,1,2
1493,Paris Police Department,local_police,KY,21,Kentucky,KY00901,1,1
2320,Paris Police Department,local_police,TX,48,Texas,TX13902,1,3
1130,Park County Sheriff's Office,sheriff,CO,08,Colorado,CO04700,1,2
3633,Park County Sheriff’s Office,sheriff,WY,56,Wyoming,WY01500,1,1
3193,Parke County Sheriff's Office,sheriff,IN,18,Indiana,IN06100,1,1
767,Parker County Sheriff's Department,sheriff,TX,48,Texas,TX18400,1,3
1937,Parker Police Department,local_police,CO,08,Colorado,CO01805,1,1
3105,Parkersburg Police Department,local_police,WV,54,West Virginia,WV05401,1,1
1206,Park Forest Police Department,local_police,IL,17,Illinois,IL01688,1,2
862,Parma Heights Police Department,local_police,OH,39,Ohio,OH01843,1,2
2827,Parma Police Department,local_police,OH,39,Ohio,OH01842,1,1
640,Parowan Police Department,local_police,UT,49,Utah,UT01103,1,1
28835,Parrottsville Police Department,local_police,TN,47,Tennessee,,0,1
2571,Pasadena Police Department,local_police,CA,06,California,CA01953,1,7
2130,Pasadena Police Department,local_police,TX,48,Texas,TX10115,1,7
2900,Pascagoula Police Department,local_police,MS,28,Mississippi,MS03003,1,1
1491,Pasco County Sheriff's Office,sheriff,FL,12,Florida,FL05100,1,11
331,Pasco Police Department,local_police,WA,53,Washington,WA01102,1,5
3087,Pasquotank County Sheriff's Office,sheriff,NC,37,North Carolina,NC07000,1,1
2822,Passaic County Sheriff's Office,sheriff,NJ,34,New Jersey,NJ01600,1,1
2396,Passaic Police Department,local_police,NJ,34,New Jersey,NJ01607,1,1
1332,Paterson Police Department,local_police,NJ,34,New Jersey,NJ01608,1,7
364,Paulding County Sheriff's Department,sheriff,GA,13,Georgia,GA11000,1,4
1189,Pawtucket Police Department,local_police,RI,44,Rhode Island,RI00408,1,2
3001,Payson Police Department,local_police,AZ,04,Arizona,AZ00406,1,2
21227,Peach County Sheriff's Office,sheriff,GA,13,Georgia,GA11100,1,1
1733,Peachtree Police Department,local_police,GA,13,Georgia,GA05602,1,1
2203,Pearland Police Department,local_police,TX,48,Texas,TX02010,1,3
2519,Pearl Police Department,local_police,MS,28,Mississippi,MS06102,1,1
2492,Pearl River County Sheriff's Department,sheriff,MS,28,Mississippi,MS05500,1,1
21241,Pecos County Sheriff's Office,sheriff,TX,48,Texas,TX18600,1,1
21244,Pecos Police Department,local_police,TX,48,Texas,TX19502,1,1
2401,Pelahatchie Police Department,local_police,MS,28,Mississippi,MS06103,1,1
1968,Pell City Police Department,local_police,AL,01,Alabama,AL05801,1,1
2528,Pemberton Township Police Department,local_police,NJ,34,New Jersey,NJ00330,1,2
2646,Pembroke Pines Police Department,local_police,FL,12,Florida,FL00608,1,2
2309,Pemiscot County Sheriff's Department,sheriff,MO,29,Missouri,MO07800,1,1
3305,Pender County Sheriff's Office,sheriff,NC,37,North Carolina,NC07100,1,1
3585,Pendleton Police Department,local_police,OR,41,Oregon,OR03003,1,1
1710,Pendleton Police Department,local_police,SC,45,South Carolina,SC00404,1,1
1139,Pennington County Sheriff's Department,sheriff,SD,46,South Dakota,SD05100,1,3
28844,Pennsylvania Attorney General’s Office,state_other,PA,42,Pennsylvania,,0,2
21313,Pennsylvania Capitol Police Department,state_other,PA,42,Pennsylvania,PA02223,1,1
1922,Pennsylvania Fish and Boat Commission,state_other,PA,42,Pennsylvania,PA02234,1,1
1026,Pennsylvania State Constables,state_police,PA,42,Pennsylvania,,0,1
19,Pennsylvania State Police,state_police,PA,42,Pennsylvania,PA001SP;PA002SP;PA003SP;PA004SP;PA005SP;PA006SP;PA007SP;PA008SP;PA009SP;PA010SP;PA011SP;PA012SP;PA013SP;PA014SP;PA015SP;PA016SP;PA017SP;PA018SP;PA019SP;PA01BCI;PA020SP;PA021SP;PA022SP;PA023SP;PA024SP;PA025SP;PA026SP;PA027SP;PA028SP;PA029SP;PA02BCI;PA030SP;PA031SP;PA032SP;PA033SP;PA034SP;PA035SP;PA036SP;PA037SP;PA038SP;PA039SP;PA03BCI;PA040SP;PA041SP;PA042SP;PA043SP;PA044SP;PA045SP;PA046SP;PA047SP;PA048SP;PA049SP;PA04BCI;PA050SP;PA051SP;PA052SP;PA053SP;PA054SP;PA055SP;PA056SP;PA057SP;PA058SP;PA059SP;PA05BCI;PA060SP;PA061SP;PA062SP;PA063SP;PA064SP;PA065SP;PA066SP;PA067SP;PA06BCI;PA07BCI;PA08BCI;PA09BCI;PA10BCI;PA11BCI;PA12BCI;PA13BCI;PA14BCI;PA15BCI;PA16BCI;PA17BCI;PA18BCI;PA19BCI;PA20BCI;PA21BCI;PA22BCI;PA23BCI;PA24BCI;PA25BCI;PA26BCI;PA27BCI;PA28BCI;PA29BCI;PA30BCI;PA31BCI;PA32BCI;PA33BCI;PA34BCI;PA35BCI;PA36BCI;PA37BCI;PA38BCI;PA39BCI;PA40BCI;PA41BCI;PA42BCI;PA43BCI;PA44BCI;PA45BCI;PA46BCI;PA47BCI;PA48BCI;PA49BCI;PA50BCI;PA51BCI;PA52BCI;PA53BCI;PA54BCI;PA55BCI;PA56BCI;PA57BCI;PA58BCI;PA59BCI;PA60BCI;PA61BCI;PA62BCI;PA63BCI;PA64BCI;PA65BCI;PA66BCI;PA67BCI;PAPSP00,135,63
3517,Penobscot County Sheriff's Office,sheriff,ME,23,Maine,ME01000,1,1
1595,Pensacola Police Department,local_police,FL,12,Florida,FL01701,1,3
3256,Pentagon Force Protection Agency,federal,VA,51,Virginia,,0,1
2301,Peoria Police Department,local_police,AZ,04,Arizona,AZ00721,1,7
1889,Peoria Police Department,local_police,IL,17,Illinois,IL07207,1,5
1231,Perry County Sheriff's Department,sheriff,AR,05,Arkansas,AR05300,1,1
2703,Perry County Sheriff's Office,sheriff,KY,21,Kentucky,KY09700,1,2
21459,Perrysburg Township Police Department,local_police,OH,39,Ohio,OH08728,1,1
2842,Pershing County Sheriff's Office,sheriff,NV,32,Nevada,NV01400,1,1
2112,Person County Sheriff's Office,sheriff,NC,37,North Carolina,NC07300,1,3
1764,Petal Police Department,local_police,MS,28,Mississippi,MS01802,1,1
2619,Pettis County Sheriff's Department,sheriff,MO,29,Missouri,MO08000,1,2
3200,Pflugerville Police Department,local_police,TX,48,Texas,TX22709,1,2
1575,Pharr Police Department,local_police,TX,48,Texas,TX10811,1,1
1734,Phenix City Police Department,local_police,AL,01,Alabama,AL05701,1,1
920,Philadelphia Housing Authority,local_other,PA,42,Pennsylvania,PA05114,1,1
671,Philadelphia Police Department,local_police,PA,42,Pennsylvania,PAPEP00,1,39
1384,Phillips County Sheriff's Department,sheriff,MT,30,Montana,MT03600,1,2
80,Phoenix Police Department,local_police,AZ,04,Arizona,AZ00723,1,125
1402,Pickaway County Sheriff's Office,sheriff,OH,39,Ohio,OH06500,1,2
2563,Pickens County Sheriff's Office,sheriff,AL,01,Alabama,AL05400,1,1
877,Pickens County Sheriff's Office,sheriff,GA,13,Georgia,GA11200,1,4
2639,Pickens County Sheriff's Office,sheriff,SC,45,South Carolina,SC03900,1,2
1168,Piedmont Police Department,local_police,AL,01,Alabama,AL01103,1,1
1116,Pierce County Sheriff's Department,sheriff,WA,53,Washington,WA02700,1,28
2454,Pigeon Forge Police Department,local_police,TN,47,Tennessee,TN07803,1,1
372,Pike County Police Department,local_police,MS,28,Mississippi,MS05700,1,1
2139,Pike County Sheriff's Department,sheriff,GA,13,Georgia,GA11400,1,1
21604,Pike County Sheriff's Office,sheriff,AR,05,Arkansas,AR05500,1,1
2797,Pike County Sheriff's Office,sheriff,IN,18,Indiana,IN06300,1,1
16,Pike County Sheriff's Office,sheriff,OH,39,Ohio,OH06600,1,3
964,Pima County Sheriff's Department,sheriff,AZ,04,Arizona,AZ01000,1,16
348,Pinal County Sheriff's Department,sheriff,AZ,04,Arizona,AZ01100,1,6
1855,Pine Bluff Police Department,local_police,AR,05,Arkansas,AR03501,1,2
2913,Pine County Sheriff's Office,sheriff,MN,27,Minnesota,MN05800,1,1
1255,Pinellas County Sheriff's Office,sheriff,FL,12,Florida,FL05200,1,12
1335,Pinellas Park Police Department,local_police,FL,12,Florida,FL05211,1,3
1521,Pinetop-Lakeside Police Department,local_police,AZ,04,Arizona,AZ00913,1,1
3136,Pine to Prarie Drug Task Force,other,US,,,,0,1
21676,Pineville Police Department,local_police,KY,21,Kentucky,KY00702,1,1
21677,Pineville Police Department,local_police,LA,22,Louisiana,LA04002,1,1
21679,Pineville Police Department,local_police,NC,37,North Carolina,NC06003,1,1
3161,Pitt County Sheriff's Office,sheriff,NC,37,North Carolina,NC07400,1,1
2598,Pittsburg County Sheriff's Department,sheriff,OK,40,Oklahoma,OK06100,1,1
606,Pittsburgh Police Department,local_police,PA,42,Pennsylvania,PAPPD00,1,12
2027,Pittsburg Police Department,local_police,CA,06,California,CA00708,1,3
2642,Pittsburg Police Department,local_police,KS,20,Kansas,KS01901,1,1
1864,Pittsfield Police Department,local_police,MA,25,Massachusetts,MA00222,1,2
3146,Pittsfield Police Department,local_police,NH,33,New Hampshire,NH00744,1,1
709,Pittston Police Department,local_police,PA,42,Pennsylvania,PA04011,1,1
675,Placa County Sheriff's Department,sheriff,CA,06,California,CA03100,1,1
3328,Placentia Police Department,local_police,CA,06,California,CA03016,1,1
